2.505936450668815318e+00,2.354037402128795087e+00
1.446588313606427256e+00,1.770994259334727428e+00
1.721021924305535800e+00,2.559241047800921542e+00
2.097326459398283216e+00,2.402226309637007340e+00
1.419026968291511093e+00,3.042074061438807320e+00
2.106295547102383203e+00,1.877402445966974920e+00
2.069400146199135815e+00,6.362079809304521660e-01
3.243500063366981934e+00,1.578191661002338098e+00
1.408258990427350366e+00,1.291041093891471148e+00
1.441980290549330856e+00,2.238383973984763742e+00
1.985509922705454677e+00,1.775006032368987796e+00
2.307589663521983248e+00,2.392313316166291948e+00
2.099299644135840026e+00,2.210506605845714567e+00
2.699226416851188581e+00,2.205959746746569916e+00
2.058305471440875944e+00,1.391039677830495425e+00
1.640783581449585249e+00,1.851792318436631390e+00
1.595015772995382219e+00,1.094554873755759328e+00
2.695980924093629216e+00,2.608220332578080836e+00
2.143714158368078770e+00,2.344232002877099319e+00
1.962659792514808155e+00,2.413550777018448557e+00
2.362031330614652980e+00,2.241371427152507589e+00
2.399169081541735249e+00,2.291549070306594604e+00
1.708230062712246644e+00,2.843269709083137808e+00
1.909936962933522331e+00,1.550329648245450498e+00
2.543357740085592233e+00,7.374425110801554606e-01
2.120412670881547612e+00,1.649424392343548540e+00
1.815997245668730109e+00,1.665620794806692562e+00
2.060335343729387425e+00,2.161936704786392216e+00
1.482542374082531200e+00,2.205275805238190223e+00
1.630821332736037688e+00,1.225139137448338911e+00
1.728957996552642928e+00,2.156398091440795639e+00
2.269771561097889023e+00,2.143785138657521738e+00
2.091310330607113244e+00,2.482682287527437470e+00
1.756508510538204115e+00,2.196491710790371421e+00
2.870857155617866141e+00,2.420666480072300786e+00
1.206638175738691920e+00,1.420675144386338351e+00
1.634385292247672483e+00,1.999485254741402596e+00
1.606201642494445858e+00,2.402762738971014222e+00
1.689957203778501116e+00,2.819902111398470801e+00
2.511409801739008962e+00,1.754068780575328779e+00
1.542964885646618267e+00,2.599208998988899566e+00
2.207265929494209633e+00,2.135881057200691213e+00
1.634667755187890759e+00,3.028198369404793588e+00
2.531796961418337766e+00,1.954564479426678769e+00
2.206124316370274840e+00,1.975728770659039624e+00
1.073043923562683855e+00,2.487103951844879646e+00
2.597014077520642950e+00,2.166512294871731026e+00
2.758170923249794626e+00,1.323384275267180943e+00
2.697437208982042200e+00,1.923096478417431365e+00
2.245292154920053740e+00,2.082664597520718530e+00
2.310655881508193676e+00,2.032103819233789022e+00
2.628566698086692632e+00,3.515606406207070656e+00
2.663898198573352083e+00,1.699678914472396940e+00
2.373017469812225499e+00,2.340907724187778260e+00
2.054964807992122555e+00,2.471758984755159094e+00
1.513108038614458639e+00,1.897720957718562307e+00
1.761174490390158276e+00,1.500560373059563135e+00
2.513503752706059302e+00,1.988045976179718455e+00
2.299847965233384972e+00,1.908192889284554106e+00
2.284359894142261815e+00,1.924404495178453356e+00
2.710587286650395722e+00,1.635845121169882788e+00
2.304809242387878321e+00,2.636721786186402738e+00
1.437176816174240424e+00,1.523654662497621493e+00
1.415892552763913681e+00,2.837026188496458268e+00
2.480223626485831279e+00,2.258675596346868986e+00
2.385046216901542504e+00,1.573742317934015755e+00
2.226303291466708245e+00,1.352355293098196576e+00
1.740418731418921672e+00,2.774013368914059363e+00
1.905522158551268497e+00,1.105548549889999066e+00
1.054892554430260532e+00,1.309680343514607159e+00
8.400256638364007600e-01,2.452647281733543405e+00
1.274801757070556096e+00,1.471847542726823832e+00
1.680129888726717535e+00,1.687455137111524728e+00
1.902697481589296968e+00,1.189239898258348749e+00
2.097942753943300431e+00,1.345563004937690987e+00
1.926956902154355555e+00,1.777197174181903039e+00
2.417293362826752112e+00,2.011357096502961017e+00
1.310937179290820209e+00,2.562575981541179715e+00
1.542755503460971012e+00,2.537384922835375978e+00
1.754710034808765418e+00,1.770988489779669273e+00
1.639016129553005685e+00,1.921790232234742879e+00
1.897288789337297832e+00,1.484460689566649449e+00
2.191612829430571008e+00,2.522114287148161438e+00
2.156330712792088544e+00,3.001350188766867433e+00
2.641630995182864261e+00,1.745073175623157891e+00
2.178987000623485493e+00,2.271646163127494233e+00
2.198197914398644315e+00,1.828430158560228502e+00
2.088554936365212278e+00,1.999187172435264781e+00
1.986554760947170539e+00,2.044764044211196286e+00
1.442705107529294928e+00,1.813756861881373528e+00
2.193912156989610729e+00,1.843200288343057158e+00
1.828626221630187842e+00,2.280592450440489305e+00
1.740432352517211623e+00,2.857219942662988732e+00
2.248332030202056853e+00,1.550684559427025100e+00
1.491332661537769111e+00,2.322530875946830609e+00
1.910023102359674096e+00,1.930224725827725418e+00
1.872640737914175402e+00,2.719956167849680639e+00
1.833580229402722139e+00,2.541119005546070397e+00
2.373728043257694598e+00,1.785594740404203851e+00
2.196236964896062016e+00,1.356062005756480060e+00
1.747036782906091101e+00,9.634511444103599498e-01
1.606997329125256613e+00,1.414408683485180784e+00
2.094710950067346200e+00,1.496202535879952888e+00
1.351022661775657996e+00,2.168795979860606682e+00
1.597992674722436002e+00,1.318159004837337500e+00
1.940429966326985722e+00,3.140812291889765184e+00
2.734130005817659637e+00,2.472352724267923296e+00
1.759362663234859347e+00,2.138064132672333528e+00
1.668597802455284551e+00,1.502218861781418280e+00
2.515368170863385711e+00,2.188618063585111351e+00
2.176805425455442311e+00,1.872212535291139845e+00
1.913726735853724881e+00,1.486127312832913105e+00
1.936728246003188048e+00,2.373094860216351520e+00
2.513186328722357477e+00,1.542864194980769987e+00
2.711164358239220640e+00,3.222291550142242222e+00
2.375904939903993984e+00,2.546272288886118673e+00
2.395189751373804743e+00,2.004526866389643835e+00
2.004496693267002083e+00,2.208120282207709728e+00
2.580675551815177826e+00,1.620595338438873156e+00
1.728844412385077245e+00,2.016221313003960791e+00
1.727008446612629866e+00,1.788709939833173390e+00
2.278011800599862635e+00,1.627639627320689453e+00
1.384226104269930424e+00,1.702107677391481610e+00
1.461268754078880905e+00,1.754516407737781059e+00
1.647897113614383402e+00,2.171514062433757886e+00
2.883198803238432806e+00,2.216417753685882452e+00
2.290109086492573276e+00,2.817148946565622758e+00
2.139283804758925545e+00,2.130057154774962491e+00
2.618856261604840530e+00,2.358431813222304996e+00
2.261504476275868480e+00,1.920617867233343157e+00
2.703059881321245861e+00,1.599364703996226433e+00
2.432709514488196501e+00,2.539592074875666405e+00
1.741453151891706685e+00,1.652272116201151109e+00
1.850730499157728026e+00,2.228066727158545035e+00
2.095629593378372402e+00,1.422517475792681063e+00
1.518893633046747293e+00,1.447895580788439052e+00
3.009156787236855202e+00,1.458830605087811705e+00
1.702135243777710194e+00,1.259288425104057918e+00
1.897919701608397736e+00,2.135533289145386426e+00
2.238507966141170424e+00,3.100165420950772521e+00
1.902364990305613013e+00,2.095816869487500345e+00
2.060811072292541457e+00,2.877064988877881646e+00
1.314667496908863864e+00,1.953865354903719709e+00
3.059167569408797860e+00,2.035454536300282502e+00
1.506907951205915808e+00,2.211299939303332796e+00
1.434710307432217835e+00,1.671946017986976285e+00
2.386607334315371087e+00,1.687907115436367400e+00
1.633611098824387931e+00,2.503603471359270749e+00
2.029149850928436027e+00,1.421150662356391869e+00
1.667011733546237995e+00,2.160409542398819660e+00
2.402790765678184393e+00,2.045664543136209268e+00
1.569433333063942282e+00,2.762360005276659702e+00
2.122284451592852950e+00,2.140787481590185504e+00
2.349019158092209736e+00,1.962804454165034684e+00
1.716509374216815820e+00,1.009236018847622596e+00
1.398982973868734492e+00,2.251647569195200926e+00
3.390409764669116477e+00,2.378682790611460263e+00
2.251265699509056084e+00,2.680136854140304337e+00
2.798155730987538448e+00,1.490489007089903506e+00
2.392684820418369274e+00,2.933321941497737839e+00
2.023566610088051831e+00,1.507501897279417413e+00
2.249743052865702975e+00,1.597041164201333574e+00
2.169986807608462076e+00,2.751977046252788828e+00
2.491585155478792224e+00,1.697316601936455616e+00
1.633187218587076828e+00,1.688436674075759925e+00
1.867518339940058336e+00,8.659734890248451666e-01
2.098835723749914894e+00,2.796914952051832159e+00
1.517304319772524224e+00,2.010987363716322474e+00
2.206764769958701855e+00,2.480674581298227821e+00
1.755985378346367254e+00,1.921906281643717129e+00
1.469217229820285464e+00,1.103103031964527858e+00
1.550387811121613169e+00,2.713250438916103846e+00
1.809281165436664507e+00,1.597451616595974011e+00
1.916891345303946226e+00,2.454646878149203015e+00
2.365981487788937798e+00,1.865167703608031635e+00
2.181059284697630218e+00,2.130483960298662272e+00
1.545197570474664772e+00,2.039905009303621952e+00
2.573115013195654388e+00,3.024507159650151156e+00
2.200954589864950073e+00,9.473246653188649447e-01
3.000018155773013895e+00,2.240937420510191291e+00
2.261019421454061984e+00,2.409489654158424532e+00
1.694777758076686736e+00,2.877806589117427816e+00
1.174425991192987517e+00,1.948105239633530550e+00
2.306337955869966816e+00,1.678341377758926667e+00
1.637547603803112040e+00,1.774421873057540289e+00
2.645577123177582202e+00,2.218776783546107634e+00
1.952192268731363534e+00,1.836618571892182583e+00
1.828465528255646788e+00,1.627421903721437468e+00
1.186933775418024473e+00,2.170952728925767072e+00
1.924195937604198159e+00,1.863610832118321348e+00
1.866799826370650894e+00,2.374294358660899107e+00
2.625254383600140073e+00,1.349103105517558632e+00
2.827976521438157587e+00,2.408135611163636725e+00
2.016646959725403754e+00,2.249400314266424949e+00
1.777353853116352855e+00,2.780763346184945917e+00
1.535831531383752280e+00,2.398942237890683504e+00
2.700478257727967346e+00,2.640989514382877434e+00
2.804566604828746534e+00,2.237375238951685219e+00
1.958050198290878896e+00,2.084814855924128185e+00
1.437615224458996144e+00,1.470480782627111349e+00
2.506878610014838582e+00,2.430130410658600582e+00
1.900529362363234887e+00,1.689395760021301651e+00
1.137054470936442296e+00,1.987729073411599323e+00
1.662361353297014510e+00,1.860192436447421827e+00
1.267462736409412205e+00,1.813957646795367529e+00
2.186663363146695627e+00,1.349212116945196271e+00
1.652844877839835913e+00,1.748917638781197326e+00
2.064396176863630306e+00,1.606123199404883906e+00
1.929784726715109144e+00,1.697990425693848948e+00
1.655058929624869890e+00,1.868376825506010697e+00
2.083963884084911289e+00,3.428460321161850288e-01
2.305420152925362398e+00,2.042602006680407811e+00
2.253883367323566755e+00,2.076235473819464161e+00
1.671559501913096213e+00,1.713021326006424427e+00
3.316886275313902122e+00,1.799683387093273357e+00
2.317483876820503497e+00,2.775843765087572024e+00
2.127861395847732595e+00,1.715605524920518876e+00
2.183309357621942226e+00,2.085255207281725198e+00
2.207258487532405500e+00,1.704837120780376747e+00
1.923443094552804933e+00,1.627662436238531463e+00
1.723753238603678017e+00,1.926539806072156136e+00
1.998402082204947305e+00,1.698683415514474548e+00
2.017391630448379214e+00,1.526848486570008046e+00
2.346417916375832746e+00,2.304077993433034877e+00
1.150332238086290815e+00,2.225832983748905924e+00
1.774806617718269308e+00,9.009488398022822420e-01
3.007530719128427954e+00,1.566508163439235268e+00
1.188920909496423040e+00,1.931091959036697059e+00
2.584368288042544926e+00,2.680665957158900881e+00
2.071356717986322593e+00,2.001656076542065676e+00
2.040911607947444306e+00,1.573837184755091378e+00
1.030887111329697570e+00,2.459245353241781729e+00
2.002660459655685621e+00,1.094716728404922179e+00
1.781313370438978527e+00,2.543120066528810508e+00
2.558096250204512145e+00,1.862301999295125743e+00
1.161912275376301817e+00,2.165837607675187737e+00
1.883724309500293792e+00,1.901821383176732549e+00
1.640514019620532560e+00,1.656792749724032898e+00
1.540332769944205316e+00,1.224330439879625310e+00
2.504784511716586781e+00,1.861849368146482941e+00
1.766686543299732293e+00,1.902956457181988581e+00
2.445120449048176603e+00,9.138415104953250268e-01
1.581469898994186218e+00,1.644081994603259655e+00
1.880261292679038299e+00,2.326032237176618445e+00
2.351136724597824301e+00,1.330166136536172772e+00
1.294852625505624744e+00,2.688994431850157074e+00
1.919394996617890481e+00,1.508827243899261372e+00
2.426564592079204274e+00,1.995482639593097129e+00
2.113538103378925559e+00,1.950556538517908223e+00
2.462977783878747218e+00,1.739030601549468535e+00
2.161935348228904097e+00,2.201586746895686009e+00
1.686231125202045877e+00,2.683766037024341244e+00
2.004570006438008090e+00,1.971310685249594519e+00
2.356454284602313098e+00,2.076252327218636839e+00
2.343300551914381913e+00,1.435496170586782139e+00
